season,date,playoff,neutral,status,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating
2023,2023-02-14,0,0,pre,,New York Islanders,Ottawa Senators,NYI,OTT,1517.92833745696,1462.97995584586,0.6466009465209581,0.3533990534790419,0.22606785315497022,1.3730940583689217,0.8529737947860485,,,,,27,34,30
2023,2023-02-14,0,0,pre,,St. Louis Blues,Florida Panthers,STL,FLA,1518.2758371535,1542.49488864622,0.5370338208231168,0.4629661791768832,0.23956607656571263,1.1849786327742582,1.0545874437914544,,,,,79,92,85
2023,2023-02-14,0,0,pre,,Winnipeg Jets,Seattle Kraken,WPG,SEA,1528.13394335716,1480.65175846698,0.6367191794805352,0.36328082051946475,0.22731753829673748,1.356018460791974,0.8712990775047633,,,,,45,62,53
2023,2023-02-14,0,0,pre,,Dallas Stars,Boston Bruins,DAL,BOS,1529.25058922319,1599.1874711531,0.47133997092465985,0.5286600290753402,0.2405840696210471,1.0698671230902461,1.170716946530801,,,,,98,13,55
2023,2023-02-14,0,0,pre,,Colorado Avalanche,Tampa Bay Lightning,COL,TBL,1585.38904927588,1568.99304879012,0.5944050776194139,0.40559492238058614,0.23257300096850256,1.2831405835144676,0.9494324174540351,,,,,100,13,56
2023,2023-02-14,0,0,pre,,San Jose Sharks,Pittsburgh Penguins,SJS,PIT,1427.01224882694,1542.35748500665,0.4070540146912711,0.5929459853087289,0.23275211540614235,0.9521174617847283,1.2806346536214142,,,,,20,15,17
2023,2023-02-15,0,0,pre,,Toronto Maple Leafs,Chicago Blackhawks,TOR,CHI,1566.13102526806,1424.4318582208,0.7509170297136487,0.2490829702863513,0.21190531984743613,1.5546160659143762,0.65728925393306,,,,,30,3,16
2023,2023-02-15,0,0,pre,,Arizona Coyotes,Tampa Bay Lightning,ARI,TBL,1435.18165036411,1568.99304879012,0.3816720633374613,0.6183279366625387,0.2296183562501911,0.905323571114947,1.324294785135244,,,,,39,11,25
2023,2023-02-15,0,0,pre,,Minnesota Wild,Colorado Avalanche,MIN,COL,1535.06831424733,1585.38904927588,0.4995384253214058,0.5004615746785942,0.24402261840932657,1.121200794509137,1.1228218239001897,,,,,97,45,71
2023,2023-02-15,0,0,pre,,Edmonton Oilers,Detroit Red Wings,EDM,DET,1537.1799988471,1463.43943791352,0.6709109267177873,0.3290890732822127,0.2229440023241116,1.415190288554244,0.8077537137698676,,,,,39,53,46
2023,2023-02-15,0,0,pre,,Vancouver Canucks,New York Rangers,VAN,NYR,1497.13200188049,1536.22419093242,0.5156924463433209,0.4843075536566791,0.24216266817874302,1.148666102099263,1.09349656607948,,,,,62,85,73
2023,2023-02-15,0,0,pre,,Anaheim Ducks,Buffalo Sabres,ANA,BUF,1414.21607956558,1475.32035839071,0.484025097198735,0.515974902801265,0.24212824379734812,1.0929822914562477,1.1491459523411005,,,,,1,7,4
2023,2023-02-16,0,0,pre,,Columbus Blue Jackets,Winnipeg Jets,CBJ,WPG,1441.50888093078,1528.13394335716,0.44748667081677707,0.5525133291832229,0.23768494181369404,1.0262974401317588,1.211387501681935,,,,,20,10,15
2023,2023-02-16,0,0,pre,,Carolina Hurricanes,Montreal Canadiens,CAR,MTL,1551.20313965338,1442.41602878265,0.7138286287290374,0.2861713712709626,0.21720075048804963,1.4898138940663221,0.7273868564217274,,,,,33,13,23
2023,2023-02-16,0,0,pre,,Washington Capitals,Florida Panthers,WSH,FLA,1513.08854895624,1542.49488864622,0.5296020004793321,0.47039799952066785,0.24046951643565576,1.1723203804356992,1.0681491359999566,,,,,76,98,87
2023,2023-02-16,0,0,pre,,Nashville Predators,Boston Bruins,NSH,BOS,1502.49758956363,1599.1874711531,0.43320943587724314,0.5667905641227569,0.2359481097833099,1.0001520340022667,1.2357960757810433,,,,,93,31,62
2023,2023-02-16,0,0,pre,,St. Louis Blues,New Jersey Devils,STL,NJD,1518.2758371535,1510.4611884951,0.5824424177076463,0.41755758229235374,0.23403859843470437,1.2626094267407788,0.9714291716939256,,,,,59,39,49
2023,2023-02-16,0,0,pre,,Calgary Flames,Detroit Red Wings,CGY,DET,1532.20787250035,1463.43943791352,0.6645608923094933,0.33543910769050667,0.22376752101362515,1.4041821621979138,0.8195853588157114,,,,,36,58,47
2023,2023-02-16,0,0,pre,,Seattle Kraken,Philadelphia Flyers,SEA,PHI,1480.65175846698,1420.9562954865,0.6528199504947784,0.34718004950522163,0.2252758240261664,1.3838511727272909,0.8414246512988757,,,,,2,24,13
2023,2023-02-16,0,0,pre,,Vegas Golden Knights,San Jose Sharks,VEG,SJS,1543.66151483056,1427.01224882694,0.7229836922721026,0.2770163077278974,0.2159271221486729,1.5057827186601411,0.7101444034885317,,,,,20,4,12
2023,2023-02-17,0,0,pre,,Ottawa Senators,Chicago Blackhawks,OTT,CHI,1462.97995584586,1424.4318582208,0.6247417301383691,0.3752582698616309,0.2288193148831108,1.335349800490698,0.8934695143924127,,,,,1,3,2
2023,2023-02-17,0,0,pre,,New York Islanders,Pittsburgh Penguins,NYI,PIT,1517.92833745696,1542.35748500665,0.5367331135715026,0.46326688642849745,0.23960262256178524,1.1844661880773057,1.0551364344844794,,,,,78,91,84
2023,2023-02-17,0,0,pre,,Minnesota Wild,Dallas Stars,MIN,DAL,1535.06831424733,1529.25058922319,0.5796441226138448,0.4203558773861552,0.23438056873955487,1.2578114948424712,0.9765690738970836,,,,,81,67,74
2023,2023-02-17,0,0,pre,,Anaheim Ducks,Los Angeles Kings,ANA,LAK,1414.21607956558,1501.75310720033,0.44618908489662157,0.5538109151033784,0.23752720697187077,1.0239233296482844,1.2136038773235862,,,,,3,26,14
2023,2023-02-17,0,0,pre,,Edmonton Oilers,New York Rangers,EDM,NYR,1537.1799988471,1536.22419093242,0.5728100036220863,0.42718999637791366,0.23521461390036635,1.2461013373043026,0.9891132765960639,,,,,85,83,84
2023,2023-02-18,0,0,pre,,St. Louis Blues,Colorado Avalanche,STL,COL,1518.2758371535,1585.38904927588,0.47539200557766714,0.5246079944223329,0.24107698966356778,1.077254927204112,1.1638220624594557,,,,,94,50,72
2023,2023-02-18,0,0,pre,,Nashville Predators,Florida Panthers,NSH,FLA,1502.49758956363,1542.49488864622,0.5143910678794922,0.4856089321205078,0.2423213012494208,1.1464555240887675,1.0958657771606533,,,,,69,87,78
2023,2023-02-18,0,0,pre,,Boston Bruins,New York Islanders,BOS,NYI,1599.1874711531,1517.92833745696,0.6803951430586921,0.3196048569413079,0.22170283266368077,1.4316475882343427,0.7900552444293382,,,,,97,29,63
2023,2023-02-18,0,0,pre,,Pittsburgh Penguins,New Jersey Devils,PIT,NJD,1542.35748500665,1510.4611884951,0.615722867127042,0.38427713287295795,0.22994197336322383,1.319807176505254,0.91013479685797,,,,,74,31,52
2023,2023-02-18,0,0,pre,,Dallas Stars,Columbus Blue Jackets,DAL,CBJ,1529.25058922319,1441.50888093078,0.6884547520581195,0.31154524794188054,0.22063665937918475,1.4456478068675953,0.7749888525115894,,,,,21,9,15
2023,2023-02-18,0,0,pre,,Toronto Maple Leafs,Montreal Canadiens,TOR,MTL,1566.13102526806,1442.41602878265,0.7310554138231949,0.26894458617680506,0.21478713501131327,1.519876664788109,0.6949104702232042,,,,,42,8,25
2023,2023-02-18,0,0,pre,,Carolina Hurricanes,Washington Capitals,CAR,WSH,1551.20313965338,1513.08854895624,0.6241565123557896,0.3758434876442104,0.228892362494834,1.3343407285267606,0.8945516339680735,,,,,80,59,69
2023,2023-02-18,0,0,pre,,Vancouver Canucks,Philadelphia Flyers,VAN,PHI,1497.13200188049,1420.9562954865,0.673998466776456,0.32600153322354397,0.22254146555061993,1.4205457925282285,0.8019956730223913,,,,,4,15,9
2023,2023-02-18,0,0,pre,,Calgary Flames,New York Rangers,CGY,NYR,1532.20787250035,1536.22419093242,0.5657921257140167,0.4342078742859833,0.2360696882909298,1.2340875689641928,1.001982119326737,,,,,82,81,81
2023,2023-02-18,0,0,pre,,Los Angeles Kings,Arizona Coyotes,LAK,ARI,1501.75310720033,1435.18165036411,0.6617358249090896,0.33826417509091045,0.2241320889700493,1.3992875060050354,0.824844582965014,,,,,8,31,19
2023,2023-02-18,0,0,pre,,Seattle Kraken,Detroit Red Wings,SEA,DET,1480.65175846698,1463.43943791352,0.5955374721744489,0.40446252782555114,0.232433916473524,1.2850857537581724,0.9473481627153517,,,,,11,74,42
2023,2023-02-18,0,0,pre,,Vegas Golden Knights,Tampa Bay Lightning,VEG,TBL,1543.66151483056,1568.99304879012,0.5354412406604543,0.4645587593395457,0.2397596351799995,1.1822649199798312,1.0574947152001681,,,,,96,14,55
2023,2023-02-18,0,0,pre,,San Jose Sharks,Buffalo Sabres,SJS,BUF,1427.01224882694,1475.32035839071,0.5024348068149921,0.4975651931850079,0.24378118776280702,1.126166647414056,1.1176145403487512,,,,,2,8,5
2023,2023-02-19,0,0,pre,,Ottawa Senators,St. Louis Blues,OTT,STL,1462.97995584586,1518.2758371535,0.49237920435561083,0.5076207956443892,0.24314737556426588,1.1081850729539995,1.1349623026102666,,,,,28,27,27
2023,2023-02-19,0,0,pre,,Minnesota Wild,Nashville Predators,MIN,NSH,1535.06831424733,1502.49758956363,0.6166410424302813,0.3833589575697187,0.2298279708864839,1.3213886961999688,0.9084392746865152,,,,,65,94,79
2023,2023-02-19,0,0,pre,,Colorado Avalanche,Edmonton Oilers,COL,EDM,1585.38904927588,1537.1799988471,0.6376864571791495,0.3623135428208505,0.22719566226904384,1.3576889796685256,0.8695066826005181,,,,,97,28,62
2023,2023-02-19,0,0,pre,,Chicago Blackhawks,Toronto Maple Leafs,CHI,TOR,1424.4318582208,1566.13102526806,0.37101548499231535,0.6289845150076847,0.22828884016706227,0.8856211153987772,1.3426677247682852,,,,,30,3,16
2023,2023-02-19,0,0,pre,,New Jersey Devils,Winnipeg Jets,NJD,WPG,1510.4611884951,1528.13394335716,0.5463888533132397,0.4536111466867603,0.2384292686077552,1.200931880563329,1.0374973880444263,,,,,66,21,43
2023,2023-02-19,0,0,pre,,Arizona Coyotes,Columbus Blue Jackets,ARI,CBJ,1435.18165036411,1441.50888093078,0.5625212233517937,0.43747877664820634,0.2364678345338863,1.2284921056721223,1.007975728861764,,,,,0,3,1
2023,2023-02-20,0,0,pre,,Florida Panthers,Anaheim Ducks,FLA,ANA,1542.49488864622,1414.21607956558,0.7361892678013426,0.26381073219865736,0.2140531354808667,1.528848050003311,0.6852050854775555,,,,,14,13,13
2023,2023-02-20,0,0,pre,,Boston Bruins,Ottawa Senators,BOS,OTT,1599.1874711531,1462.97995584586,0.7449574336040675,0.2550425663959325,0.2127823028994656,1.5441834118232514,0.6685988910762142,,,,,76,5,40
2023,2023-02-20,0,0,pre,,Calgary Flames,Philadelphia Flyers,CGY,PHI,1532.20787250035,1420.9562954865,0.7167178180355213,0.28328218196447874,0.21680093659198132,1.4948514784407616,0.7219494581512198,,,,,13,12,12
2023,2023-02-20,0,0,pre,,San Jose Sharks,Seattle Kraken,SJS,SEA,1427.01224882694,1480.65175846698,0.4947625161716391,0.5052374838283609,0.24343853272298183,1.1125193040831056,1.1309192286398762,,,,,2,24,13
2023,2023-02-20,0,0,pre,,Pittsburgh Penguins,New York Islanders,PIT,NYI,1542.35748500665,1517.92833745696,0.6055031510156352,0.39449684898436477,0.23120683811905804,1.3022166711328769,0.9289901669861811,,,,,78,86,82
